Clothing ID,Age,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name,text
217,55,1,3,General,Dresses,Dresses,"title: No-brainer [SEP] review: I saw this dress online first and suspected i would like it, but the price scared me away. then, while visiting in portland, i saw it on sale at an retailer store. when i came out of the dressing room to look in a bigger mirror the store clerk said, ""well that's a no-brainer!"" i thought the same thing. i love this dress so much i actually would have paid full price for it. it's super fun and easy to wear; i paired it with navy blute tights and suede ankle booties. i'm 5'6, 138 lbs and the m"
217,55,0,0,General,Dresses,Dresses,"title: So beautiful but impossible [SEP] review: Gorgeous dress, but so low in front and in back...i couldn't figure out how to pull it off without a cardigan/sweater. beautiful fabric and color."
217,55,0,2,General,Dresses,Dresses,title: Surprisingly heavy [SEP] review: none
217,55,1,0,General,Dresses,Dresses,title: none [SEP] review: none
217,56,0,3,General,Dresses,Dresses,"title: Sooo sheer [SEP] review: The dress ran big but is tight at the bust, material is sooo sheer and the shape of the dress is off. you can't see the ruffle/ flounce that runs the bottom of the dress."
217,58,1,0,General,Dresses,Dresses,"title: Beautiful dress! beautiful style! [SEP] review: I wasn't sure how clingy this dress might be or how it would look on my ""curvy"" body. it's actually really lovely. it runs large but not overwhelming. nice length; above the knee in the front, slightly longer in the back. the colors are really beautiful (i got the darker color). will definitely wear this with a belt, otherwise i think (as other reviewers said) it will be too maternity-looking. i got this at a great sale price!"
217,58,1,0,General,Dresses,Dresses,"title: Perfection [SEP] review: This dress is perfect. i'm literally wearing it right now. it's crazy comfortable while still being flattering. it looks and feels high quality, and just barely doesn't hit the floor. it makes me feel like a goddess. plenty of room in the bust area, even for me (36dd), and doesn't show bra straps or underwear. highly recommended!"
217,60,1,0,General,Dresses,Dresses,"title: Unique - size down [SEP] review: Love this dress, i've already worn it many times. i started off with a small but had to go to xs which is smaller than my normal size in order to get the fit as pictured. the length is great and works with tights or boots.

great unique dress!"
217,62,1,1,General,Dresses,Dresses,"title: Simple but different. [SEP] review: I bought this dress in the cream color. it was sold out online in most sizes but i stumbled upon it in person and immediately had to have it. i'm usually xs or small, and bought the small. they did not have an xs available so i can't compare, but the small was flattering and comfortable. i'm 5'5"" 120 (34c) and it falls perfectly at my ankles (no dragging) and looks great with simple, neutral sandals. as some reviewers have mentioned it has some weight to it, so it's probably not great for hot da"
217,63,1,0,General,Dresses,Dresses,title: none [SEP] review: none
217,64,0,2,General,Dresses,Dresses,"title: Huge and shapeless [SEP] review: I have a pair of mih jeans that are the only jeans i own that i absolutely love. everything about them. this jumper looked versatile, useful and fun, so i splurged during the 25% off dress sale.

my experience with mih is that the sizing runs true, or european, and thus small. i ordered this in a medium and it is gargantuan as well as virtually shapeless. it looked horrible from every angle: front, back and sides. i cannot imagine it having more fit even in a smaller size.

the fabric is nice, p"
217,65,0,6,General,Dresses,Dresses,"title: Disappointing [SEP] review: I really wanted to love this dress. i thought i might be able to dress it up for a wedding i'm attending, but it was kind of a serious no go. first off, i ordered a petite size, but it was still longer than on the model--i'm 5'5', so not even technically petite, but i thought it might be a better length for me that way. it was not a great length, and the pleats and pockets (which would be great in theory) make the skirt fully (and pouffier at the waist) than i would have liked. i love the way th"
217,65,1,0,General,Dresses,Dresses,"title: Perfect for summer [SEP] review: This dress might be the most comfortable article of clothing i own, especially for the hot summers. it is attractively loose, and so light that you barely feel like you are wearing it. love it!"
217,67,0,0,General,Dresses,Dresses,"title: Overpriced potato sack [SEP] review: After readying the reviews of this dress, i thought for sure i was purchasing a winner. boy, was i wrong! first, this dress feels like a potato sack and looked like one on. i felt that it was very boxy and more of a o' one size fits all' sizing. it did not embrace my curves at all. the material was not as chic as i would have thought. overall, the entire dress was not flattering. honestly, i do not understand what the rave reviews were talking about it."
217,73,1,0,General,Dresses,Dresses,"title: Great dress [SEP] review: I walked into a hair salon wearing this dress, and everyone who walked by complimented me. to me, that's a definite winner! i got the blue color, and the various colors in it are vibrant and lively. the underdress is like a full slip and an added bonus. this probably also makes the dress hang the way it should. there's no static or clinging where there shouldn't be. i was afraid i might be too short to pull this off, but i absolutely love it."
218,29,0,0,General,Bottoms,Pants,title: none [SEP] review: none
218,33,1,0,General,Bottoms,Pants,"title: Not for petites [SEP] review: I so wanted these to work. i am 5'1"" and 120# ordered an xs. they were just way too long. i love the look of a cropped jogger but they looked nothing like the model. i rolled the waistband and it brought the hem up to my foot/ankle but they were still way too long to be flattering. otherwise they were super cute and cozy."
218,35,1,0,General,Bottoms,Pants,title: Love this soft pant [SEP] review: These pants lived up to expectations. the fabric is very soft and did not wrinkle in the dryer. i am normally not a big fan of cropped styles but love that these have the gathered leg and can be styled dressier or casual. i thought the cargo pockets might stick out too much but they lay nicely. i feel i will get a lot of use from these and the best part is they are not constrictive and they are super comfy.
218,36,1,0,General,Bottoms,Pants,title: Elastic too tight for me [SEP] review: I'm 10mths post partum so my belly is still flabby. the elastic is too tight on my waist. i wish this was looser with a drawstring to tighten. i have to return it.
218,36,1,0,General,Bottoms,Pants,"title: Liked it, but impractical [SEP] review: Nice fabric and construction. the small fit me, a usual size 6. only problem: there is no way to easily use the bathroom in this thing! seriously. that's why i'm returning it."
